No,Nama Pemeriksaan,Permintaan/Hasil,Code,Display,Component,Property,Timing,System,Scale,Method,Unit of Measure,Code System,BodySite Code,BodySite Display,BodySite CodeSystem,Version First Released,Version Last Changed,Version First Released (DTO),Version Last Changed (DTO),First Released Date,Last Changed Date
535,MRA ekstremitas superior bilateral nonkontras dengan anestesi,Permintaan & Hasil,RD0992913,MRA Non Kontras Ekstremitas Superior Bilateral,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
536,MRA ekstremitas superior nonkontras,Permintaan & Hasil,36084-2,MRA Upper extremity vessels,Multisection,Find,Pt,Upper extremity>Upper extremity vessels,Doc,MR.angio,,http://loinc.org,,,,2.14,2.61,1.0,1.1,15/11/2023,17/01/2024
537,MRA ekstremitas superior nonkontras dengan anestesi,Permintaan & Hasil,RD0992911,MRA Non Kontras Ekstremitas Superior  dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
538,MRA extremitas atas dengan kontras,Permintaan & Hasil ,24549-8,MRA Upper extremity vessels W contrast IV,Multisection^W contrast IV,Find,Pt,Upper extremity>Upper extremity vessels,Doc,MR.angio,,http://loinc.org,,,,1.0o,2.61,1.0,1.2,06/05/2024,06/05/2024
539,MRA extremitas atas dengan kontras + anestesi,Permintaan & Hasil ,RD0993214,MRA extremitas atas dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
540,MRA karotis dengan kontras +  anestesi,Permintaan & Hasil ,RD0993205,MRA karotis dengan kontras +  anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
541,MRA karotis nonkontras,Permintaan & Hasil,30859-3,MRA Carotid vessels and Neck vessels,Multisection,Find,Pt,Head+Neck>Carotid vessels & Neck>Neck vessels,Doc,MR.angio,,http://loinc.org,,,,2.14,2.61,1.0,1.1,15/11/2023,17/01/2024
542,MRA karotis nonkontras dengan anestesi,Permintaan & Hasil,RD0992914,MRA Non Kontras Karotis dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
543,MRA kepala dengan kontras IV,Permintaan & Hasil,24593-6,MRA Head vessels W contrast IV,Multisection^W contrast IV,Find,Pt,Head>Head vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
544,MRA kepala nonkontras,Permintaan & Hasil,36881-1,MRA Head vessels WO contrast,Multisection^WO contrast,Find,Pt,Head>Head vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
545,MRA kepala nonkontras diikuti dengan kontras IV,Permintaan & Hasil,36857-1,MRA Head vessels WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Head>Head vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
546,MRA leher dengan kontras IV,Permintaan & Hasil,24844-3,MRA Neck vessels W contrast IV,Multisection^W contrast IV,Find,Pt,Neck>Neck vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
547,MRA leher nonkontras,Permintaan & Hasil,36549-4,MRA Neck vessels WO contrast,Multisection^WO contrast,Find,Pt,Neck>Neck vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
548,MRA leher nonkontras diikuti dengan kontras IV,Permintaan & Hasil,36423-2,MRA Neck vessels WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Neck>Neck vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
549,MRA otak dengan kontras + anestesi,Permintaan & Hasil ,RD0993203,MRA otak dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
550,MRA otak nonkontras,Permintaan & Hasil,36881-1,MRA Head vessels WO contrast,Multisection^WO contrast,Find,Pt,Head>Head vessels,Doc,MR.angio,,http://loinc.org,,,,2.14,2.61,1.0,1.1,15/11/2023,17/01/2024
551,MRA otak nonkontras dengan anestesi,Permintaan & Hasil,RD0992915,MRA Non Kontras Otak dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
552,MRA pelvis,Permintaan & Hasil,30867-6,MRA Pelvis vessels,Multisection,Find,Pt,Pelvis>Pelvis vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
553,MRA pelvis dengan kontras + anestesi,Permintaan & Hasil ,RD0993210,MRA pelvis dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
554,MRA pelvis dengan kontras IV,Permintaan & Hasil,24873-2,MRA Pelvis vessels W contrast IV,Multisection^W contrast IV,Find,Pt,Pelvis>Pelvis vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
555,MRA pelvis nonkontras,Permintaan & Hasil,36883-7,MRA Pelvis vessels WO contrast,Multisection^WO contrast,Find,Pt,Pelvis>Pelvis vessels,Doc,MR.angio,,http://loinc.org,,,,2.14,2.61,1.0,1.1,15/11/2023,17/01/2024
556,MRA pelvis nonkontras dengan anestesi,Permintaan & Hasil,RD0992916,MRA Non Kontras Pelvis dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
557,MRA pelvis nonkontras diikuti dengan kontras IV,Permintaan & Hasil,36863-9,MRA Pelvis vessels WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Pelvis>Pelvis vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
558,MRA pulmonal artery nonkontras,Permintaan & Hasil,36803-5,MRA Pulmonary vessels,Multisection,Find,Pt,Chest>Pulmonary vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
559,MRA spinal dengan kontras,Permintaan & Hasil ,37500-6,MRA Spine vessels W contrast IV,Multisection^W contrast IV,Find,Pt,XXX>Spine vessels,Doc,MR.angio,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
560,MRA spinal dengan kontras + anestesi,Permintaan & Hasil ,RD0993213,MRA spinal dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
561,MRA thorax,Permintaan & Hasil,30862-7,MRA Chest vessels,Multisection,Find,Pt,Chest>Chest vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
562,MRA thorax dengan kontras IV,Permintaan & Hasil,24659-5,MRA Chest vessels W contrast IV,Multisection^W contrast IV,Find,Pt,Chest>Chest vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
563,MRA thorax nonkontras,Permintaan & Hasil,36547-8,MRA Chest vessels WO contrast,Multisection^WO contrast,Find,Pt,Chest>Chest vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
564,MRA vertebra,Permintaan & Hasil,37497-5,MRA Spine vessels,Multisection,Find,Pt,XXX>Spine vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
565,MRA vertebra cervical nonkontras diikuti dengan kontras IV,Permintaan & Hasil,37506-3,MRA Cervical spine vessels WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Neck>Spine.cervical vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
566,MRA vertebra dengan kontras IV,Permintaan & Hasil,37500-6,MRA Spine vessels W contrast IV,Multisection^W contrast IV,Find,Pt,XXX>Spine vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
567,MRA vertebra lumbar nonkontras diikuti dengan kontras IV,Permintaan & Hasil,37507-1,MRA Lumbar spine vessels WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Abdomen>Spine.lumbar vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
568,MRA vertebra nonkontras,Permintaan & Hasil,37510-5,MRA Spine vessels WO contrast,Multisection^WO contrast,Find,Pt,XXX>Spine vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
569,MRA vertebra nonkontras diikuti dengan kontras IV,Permintaan & Hasil,37505-5,MRA Spine vessels WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,XXX>Spine vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
570,MRA vertebra thoracal,Permintaan & Hasil,49565-5,MRA Thoracic spine vessels,Multisection,Find,Pt,Chest>Spine.thoracic vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
571,MRA vertebra thoracal dengan kontras IV,Permintaan & Hasil,37503-0,MRA Thoracic spine vessels W contrast IV,Multisection^W contrast IV,Find,Pt,Chest>Spine.thoracic vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
572,MRA vertebra thoracal nonkontras,Permintaan & Hasil,37512-1,MRA Thoracic spine vessels WO contrast,Multisection^WO contrast,Find,Pt,Chest>Spine.thoracic vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
573,MRA vertebra thoracal nonkontras diikuti dengan kontras IV,Permintaan & Hasil,37508-9,MRA Thoracic spine vessels WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Chest>Spine.thoracic vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
574,MRA whole aorta dengan kontras IV,Permintaan & Hasil,44131-1,MRA Thoracic and abdominal aorta WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Chest>Aorta.thoracic & Abdomen>Aorta.abdominal,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
575,MRA whole aorta nonkontras,Permintaan & Hasil,44132-9,MRA Thoracic and abdominal aorta WO contrast,Multisection^WO contrast,Find,Pt,Chest>Aorta.thoracic & Abdomen>Aorta.abdominal,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
576,MRCP abdomen atas nonkontras,Permintaan & Hasil,58740-2,MRCP Abdomen WO contrast,Guidance for endoscopy^WO contrast,Find,Pt,Abdomen>Liver+Biliary ducts+Pancreas,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
577,MRCP abdomen atas nonkontras diikuti dengan kontras IV,Permintaan & Hasil,72248-8,MRCP Abdomen WO and W contrast IV,Guidance for endoscopy^WO & W contrast IV,Find,Pt,Abdomen>Liver+Biliary ducts+Pancreas,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
578,MRCP abdomen nonkontras,Permintaan & Hasil,58740-2,MRCP Abdomen WO contrast,Guidance for endoscopy^WO contrast,Find,Pt,Abdomen>Liver+Biliary ducts+Pancreas,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
579,MRCP abdomen nonkontras diikuti dengan kontras IV,Permintaan & Hasil,72248-8,MRCP Abdomen WO and W contrast IV,Guidance for endoscopy^WO & W contrast IV,Find,Pt,Abdomen>Liver+Biliary ducts+Pancreas,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
580,MRCP dynamic nonkontras,Permintaan & Hasil,X099256,MRCP dynamic nonkontras,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.0,13/02/2023,13/02/2023
581,MRCP dynamic nonkontras diikuti dengan kontras IV,Permintaan & Hasil,X099257,MRCP dynamic nonkontras diikuti dengan kontras IV,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.0,13/02/2024,13/02/2024
582,MRT2* 1 organ,Permintaan & Hasil,RD0993083,MRT2* 1 organ,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
583,MRT2* 1 organ dengan anestesi,Permintaan & Hasil,RD0993084,MRT2* 1 organ dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
584,MRT2* 2 organ,Permintaan & Hasil,RD0993085,MRT2* 2 organ,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
585,MRT2* 2 organ dengan anestesi,Permintaan & Hasil,RD0993086,MRT2* 2 organ dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
586,MRT2* 3 organ,Permintaan & Hasil,RD0993087,MRT2* 3 organ,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
587,MRT2* 3 organ dengan anestesi,Permintaan & Hasil,RD0993088,MRT2* 3 organ dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
588,MRT2* hepar,Permintaan & Hasil,RD0993089,MRT2* hepar,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
589,MRT2* hepar + jantung + pankreas,Permintaan & Hasil,RD0993090,MRT2* hepar + jantung + pankreas,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
590,MRT2* hepar + jantung + pankreas dengan anestesi,Permintaan & Hasil,RD0993091,MRT2* hepar + jantung + pankreas dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
591,MRT2* hepar dengan anestesi,Permintaan & Hasil,RD0993092,MRT2* hepar dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
592,MRT2* hipofisis,Permintaan & Hasil,RD0993093,MRT2* hipofisis,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
593,MRT2* hipofisis dengan anestesi,Permintaan & Hasil,RD0993094,MRT2* hipofisis dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
594,MRT2* jantung,Permintaan & Hasil,RD0993095,MRT2* jantung,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
595,MRT2* jantung dengan anestesi,Permintaan & Hasil,RD0993096,MRT2* jantung dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
